"MES_ANO";"UF";"Municipio_N";"Diagnostico_N";"QUANTIDADE"
"2012-03-01";"RO";42;7;6
"2013-03-01";"RO";40;7;21
"2013-03-01";"RO";9;7;1
"2013-03-01";"RO";33;7;1
"2013-03-01";"RO";1;7;1
"2014-03-01";"RO";17;7;1
"2014-03-01";"RO";40;7;6
"2014-03-01";"RO";9;7;5
"2015-03-01";"RO";40;7;10
"2016-03-01";"RO";30;7;4
"2016-03-01";"RO";26;7;20
"2016-03-01";"RO";35;7;7
"2016-03-01";"RO";11;7;12
"2016-03-01";"RO";4;7;3
"2017-03-01";"RO";41;7;2
"2017-03-01";"RO";3;7;8
"2018-03-01";"RO";19;7;4
"2018-03-01";"RO";13;7;14
"2018-03-01";"RO";11;7;1
"2019-03-01";"RO";31;7;2
"2019-03-01";"RO";12;7;6
"2019-03-01";"RO";51;7;2
"2009-04-01";"RO";29;7;1
"2010-04-01";"RO";13;7;1
"2010-04-01";"RO";26;7;6
"2010-04-01";"RO";18;7;1
"2011-04-01";"RO";51;7;7
"2012-04-01";"RO";46;7;1
"2013-04-01";"RO";17;7;2
"2013-04-01";"RO";12;7;1
"2014-04-01";"RO";19;7;2
"2016-04-01";"RO";31;7;3
"2018-04-01";"RO";13;7;20
"2018-04-01";"RO";40;7;13
"2018-04-01";"RO";7;7;2
"2019-04-01";"RO";35;7;5
"2019-04-01";"RO";31;7;1
"2008-05-01";"RO";41;7;1
"2008-05-01";"RO";3;7;1
"2009-05-01";"RO";51;7;1
"2010-05-01";"RO";8;7;4
"2010-05-01";"RO";45;7;1
"2010-05-01";"RO";40;7;9
"2010-05-01";"RO";16;7;1
"2010-05-01";"RO";49;7;2
"2010-05-01";"RO";48;7;3
"2011-05-01";"RO";13;7;4
"2011-05-01";"RO";31;7;4
"2011-05-01";"RO";11;7;4
"2012-05-01";"RO";19;7;3
"2012-05-01";"RO";41;7;3
"2012-05-01";"RO";31;7;1
"2013-05-01";"RO";21;7;1
"2014-05-01";"RO";26;7;6
"2015-05-01";"RO";17;7;2
"2015-05-01";"RO";24;7;2
"2015-05-01";"RO";35;7;1
"2016-05-01";"RO";10;7;1
"2016-05-01";"RO";5;7;4
"2017-05-01";"RO";23;7;6
"2017-05-01";"RO";29;7;5
"2017-05-01";"RO";13;7;18
"2017-05-01";"RO";9;7;1
"2017-05-01";"RO";4;7;1
"2017-05-01";"RO";3;7;11
"2018-05-01";"RO";17;7;1
"2018-05-01";"RO";45;7;1
"2018-05-01";"RO";26;7;15
"2018-05-01";"RO";9;7;1
"2019-05-01";"RO";23;7;17
"2019-05-01";"RO";4;7;9
"2019-05-01";"RO";52;7;1
"2008-06-01";"RO";35;7;1
"2008-06-01";"RO";11;7;1
"2009-06-01";"RO";11;7;3
"2009-06-01";"RO";12;7;3
"2010-06-01";"RO";15;7;2
"2011-06-01";"RO";26;7;13
"2011-06-01";"RO";49;7;1
"2012-06-01";"RO";19;7;4
"2012-06-01";"RO";41;7;9
"2012-06-01";"RO";13;7;40
"2012-06-01";"RO";31;7;1
"2013-06-01";"RO";16;7;1
"2014-06-01";"RO";17;7;1
"2014-06-01";"RO";26;7;3
"2015-06-01";"RO";30;7;2
"2015-06-01";"RO";29;7;1
"2015-06-01";"RO";9;7;1
"2015-06-01";"RO";33;7;2
"2016-06-01";"RO";37;7;1
"2017-06-01";"RO";24;7;5
"2018-06-01";"RO";34;7;1
"2018-06-01";"RO";15;7;3
"2018-06-01";"RO";5;7;1
"2019-06-01";"RO";12;7;5
"2007-07-01";"RO";21;7;1
"2008-07-01";"RO";8;7;3
"2008-07-01";"RO";21;7;2
"2008-07-01";"RO";49;7;1
"2008-07-01";"RO";3;7;3
"2009-07-01";"RO";41;7;3
"2009-07-01";"RO";49;7;1
"2009-07-01";"RO";12;7;4
"2009-07-01";"RO";36;7;1
"2009-07-01";"RO";4;7;1
"2009-07-01";"RO";3;7;4
"2010-07-01";"RO";13;7;9
"2010-07-01";"RO";33;7;3
"2010-07-01";"RO";12;7;2
"2010-07-01";"RO";4;7;1
"2011-07-01";"RO";40;7;7
"2011-07-01";"RO";48;7;1
"2012-07-01";"RO";46;7;4
"2012-07-01";"RO";12;7;6
"2013-07-01";"RO";26;7;18
"2013-07-01";"RO";1;7;1
"2013-07-01";"RO";32;7;2
"2014-07-01";"RO";29;7;2
"2014-07-01";"RO";9;7;1
"2015-07-01";"RO";41;7;3
"2015-07-01";"RO";26;7;26
"2015-07-01";"RO";11;7;7
"2015-07-01";"RO";12;7;7
"2016-07-01";"RO";24;7;6
"2016-07-01";"RO";23;7;2
"2016-07-01";"RO";20;7;1
"2016-07-01";"RO";3;7;1
"2017-07-01";"RO";26;7;16
"2018-07-01";"RO";19;7;7
"2018-07-01";"RO";23;7;2
"2018-07-01";"RO";35;7;1
"2018-07-01";"RO";11;7;1
"2018-07-01";"RO";36;7;2
"2019-07-01";"RO";21;7;3
"2019-07-01";"RO";20;7;2
"2019-07-01";"RO";49;7;1
"2008-08-01";"RO";3;7;2
"2009-08-01";"RO";29;7;1
"2009-08-01";"RO";3;7;4
"2010-08-01";"RO";8;7;5
"2010-08-01";"RO";19;7;3
"2010-08-01";"RO";13;7;4
"2010-08-01";"RO";43;7;1
"2010-08-01";"RO";46;7;2
"2011-08-01";"RO";11;7;1
"2011-08-01";"RO";3;7;6
"2013-08-01";"RO";17;7;2
"2014-08-01";"RO";42;7;5
"2015-08-01";"RO";8;7;3
"2015-08-01";"RO";19;7;1
"2015-08-01";"RO";23;7;1
"2016-08-01";"RO";8;7;4
"2016-08-01";"RO";28;7;2
"2017-08-01";"RO";23;7;3
"2017-08-01";"RO";10;7;4
"2017-08-01";"RO";40;7;28
"2017-08-01";"RO";5;7;6
"2017-08-01";"RO";3;7;20
"2018-08-01";"RO";23;7;2
"2018-08-01";"RO";26;7;26
"2018-08-01";"RO";43;7;1
"2018-08-01";"RO";12;7;61
"2019-08-01";"RO";12;7;18
"2019-08-01";"RO";50;7;1
"2005-09-01";"RO";12;7;1
"2008-09-01";"RO";41;7;1
"2008-09-01";"RO";13;7;2
"2008-09-01";"RO";35;7;1
"2009-09-01";"RO";8;7;1
"2010-09-01";"RO";8;7;11
"2010-09-01";"RO";21;7;2
"2010-09-01";"RO";5;7;1
"2011-09-01";"RO";17;7;11
"2012-09-01";"RO";13;7;30
"2013-09-01";"RO";41;7;3
"2013-09-01";"RO";29;7;3
"2013-09-01";"RO";40;7;9
"2013-09-01";"RO";5;7;1
"2014-09-01";"RO";13;7;2
"2014-09-01";"RO";40;7;3
"2014-09-01";"RO";36;7;1
"2015-09-01";"RO";42;7;1
"2016-09-01";"RO";21;7;1
"2016-09-01";"RO";14;7;6
"2016-09-01";"RO";28;7;2
"2016-09-01";"RO";11;7;3
"2016-09-01";"RO";12;7;4
"2017-09-01";"RO";41;7;7
"2017-09-01";"RO";10;7;1
"2018-09-01";"RO";23;7;3
"2019-09-01";"RO";8;7;3
"2019-09-01";"RO";31;7;1
"2007-10-01";"RO";5;7;1
"2008-10-01";"RO";13;7;18
"2008-10-01";"RO";39;7;1
"2008-10-01";"RO";4;7;1
"2009-10-01";"RO";13;7;34
"2009-10-01";"RO";44;7;4
"2010-10-01";"RO";41;7;2
"2010-10-01";"RO";5;7;1
"2010-10-01";"RO";31;7;1
"2011-10-01";"RO";8;7;2
"2011-10-01";"RO";12;7;2
"2011-10-01";"RO";50;7;1
"2013-10-01";"RO";29;7;2
"2013-10-01";"RO";13;7;119
"2013-10-01";"RO";12;7;3
"2014-10-01";"RO";29;7;4
"2016-10-01";"RO";5;7;2
"2016-10-01";"RO";42;7;9
"2017-10-01";"RO";24;7;7
"2017-10-01";"RO";10;7;1
"2017-10-01";"RO";29;7;25
"2018-10-01";"RO";24;7;7
"2018-10-01";"RO";26;7;16
"2019-10-01";"RO";15;7;1
"2006-11-01";"RO";27;7;1
"2007-11-01";"RO";8;7;1
"2008-11-01";"RO";13;7;19
"2008-11-01";"RO";26;7;8
"2009-11-01";"RO";39;7;1
"2010-11-01";"RO";39;7;3
"2010-11-01";"RO";44;7;7
"2012-11-01";"RO";17;7;1
"2012-11-01";"RO";13;7;31
"2013-11-01";"RO";8;7;2
"2013-11-01";"RO";19;7;2
"2013-11-01";"RO";39;7;4
"2014-11-01";"RO";29;7;3
"2014-11-01";"RO";3;7;7
"2015-11-01";"RO";29;7;2
"2016-11-01";"RO";19;7;1
"2016-11-01";"RO";29;7;9
"2016-11-01";"RO";3;7;4
"2017-11-01";"RO";30;7;2
"2018-11-01";"RO";3;7;31
"2019-11-01";"RO";13;7;51
"2019-11-01";"RO";36;7;2
"2007-12-01";"RO";8;7;2
"2007-12-01";"RO";41;7;1
"2007-12-01";"RO";15;7;2
"2008-12-01";"RO";26;7;6
"2009-12-01";"RO";8;7;6
"2009-12-01";"RO";17;7;2
"2009-12-01";"RO";28;7;1
"2010-12-01";"RO";8;7;10
"2010-12-01";"RO";26;7;9
"2010-12-01";"RO";48;7;1
"2011-12-01";"RO";41;7;9
"2012-12-01";"RO";8;7;5
"2012-12-01";"RO";41;7;6
"2012-12-01";"RO";37;7;7
"2012-12-01";"RO";3;7;13
"2013-12-01";"RO";29;7;1
"2013-12-01";"RO";16;7;1
"2015-12-01";"RO";30;7;1
"2015-12-01";"RO";17;7;2
"2015-12-01";"RO";41;7;16
"2015-12-01";"RO";31;7;1
"2015-12-01";"RO";51;7;1
"2015-12-01";"RO";3;7;6
"2016-12-01";"RO";24;7;3
"2016-12-01";"RO";10;7;1
"2016-12-01";"RO";20;7;2
"2016-12-01";"RO";14;7;8
"2005-01-01";"RO";43;7;1
"2007-01-01";"RO";37;7;1
"2008-01-01";"RO";14;7;2
"2009-01-01";"RO";50;7;1
"2010-01-01";"RO";19;7;2
"2010-01-01";"RO";11;7;1
"2010-01-01";"RO";12;7;14
"2010-01-01";"RO";51;7;1
"2010-01-01";"RO";3;7;3
"2011-01-01";"RO";19;7;4
"2011-01-01";"RO";29;7;2
"2011-01-01";"RO";35;7;1
"2011-01-01";"RO";31;7;1
"2011-01-01";"RO";44;7;4
"2012-01-01";"RO";21;7;5
"2012-01-01";"RO";16;7;3
"2012-01-01";"RO";28;7;3
"2012-01-01";"RO";50;7;1
"2012-01-01";"RO";4;7;6
"2014-01-01";"RO";41;7;2
"2014-01-01";"RO";11;7;6
"2016-01-01";"RO";17;7;3
"2016-01-01";"RO";49;7;3
"2017-01-01";"RO";13;7;11
"2018-01-01";"RO";40;7;19
"2018-01-01";"RO";4;7;3
"2005-02-01";"RO";26;7;1
"2008-02-01";"RO";40;7;4
"2009-02-01";"RO";40;7;1
"2011-02-01";"RO";17;7;7
"2011-02-01";"RO";41;7;6
"2012-02-01";"RO";8;7;3
"2012-02-01";"RO";21;7;4
"2013-02-01";"RO";41;7;4
"2014-02-01";"RO";11;7;1
"2014-02-01";"RO";3;7;9
"2015-02-01";"RO";8;7;1
"2015-02-01";"RO";24;7;4
"2015-02-01";"RO";29;7;1
"2016-02-01";"RO";8;7;3
"2016-02-01";"RO";29;7;2
"2016-02-01";"RO";16;7;7
"2017-02-01";"RO";30;7;1
"2017-02-01";"RO";21;7;3
"2017-02-01";"RO";23;7;2
"2017-02-01";"RO";29;7;2
"2017-02-01";"RO";40;7;9
"2017-02-01";"RO";31;7;2
"2017-02-01";"RO";11;7;1
"2017-02-01";"RO";42;7;1
"2017-02-01";"RO";44;7;1
"2018-02-01";"RO";17;7;2
"2018-02-01";"RO";23;7;6
"2018-02-01";"RO";29;7;4
"2019-02-01";"RO";31;7;3
"2019-02-01";"RO";3;7;16
"2005-03-01";"RO";1;7;1
"2009-03-01";"RO";29;7;1
"2009-03-01";"RO";13;7;6
"2009-03-01";"RO";39;7;1
"2010-03-01";"RO";26;7;1
"2011-03-01";"RO";3;7;2
"2012-03-01";"RO";13;7;36
"2012-03-01";"RO";40;7;14
"2012-03-01";"RO";16;7;3
"2013-03-01";"RO";26;7;17
"2014-03-01";"RO";31;7;2
"2014-03-01";"RO";12;7;2
"2015-03-01";"RO";41;7;7
"2015-03-01";"RO";12;7;3
"2015-03-01";"RO";37;7;1
"2015-03-01";"RO";3;7;7
"2016-03-01";"RO";24;7;5
"2016-03-01";"RO";15;7;3
"2017-03-01";"RO";17;7;1
"2017-03-01";"RO";21;7;2
"2017-03-01";"RO";13;7;10
"2017-03-01";"RO";40;7;9
"2017-03-01";"RO";6;7;1
"2017-03-01";"RO";11;7;2
"2017-03-01";"RO";1;7;11
"2018-03-01";"RO";17;7;11
"2018-03-01";"RO";23;7;6
"2018-03-01";"RO";29;7;4
"2018-03-01";"RO";5;7;2
"2018-03-01";"RO";1;7;1
"2018-03-01";"RO";4;7;4
"2019-03-01";"RO";19;7;1
"2019-03-01";"RO";40;7;21
"2019-03-01";"RO";35;7;2
"2008-04-01";"RO";41;7;2
"2009-04-01";"RO";40;7;2
"2009-04-01";"RO";36;7;1
"2010-04-01";"RO";29;7;2
"2010-04-01";"RO";40;7;4
"2010-04-01";"RO";36;7;1
"2010-04-01";"RO";51;7;2
"2010-04-01";"RO";32;7;8
"2011-04-01";"RO";41;7;1
"2011-04-01";"RO";50;7;5
"2012-04-01";"RO";21;7;1
"2013-04-01";"RO";19;7;2
"2013-04-01";"RO";41;7;12
"2013-04-01";"RO";13;7;9
"2013-04-01";"RO";40;7;12
"2013-04-01";"RO";26;7;14
"2014-04-01";"RO";21;7;1
"2014-04-01";"RO";12;7;8
"2015-04-01";"RO";21;7;1
"2015-04-01";"RO";14;7;6
"2015-04-01";"RO";35;7;1
"2015-04-01";"RO";31;7;1
"2015-04-01";"RO";12;7;8
"2016-04-01";"RO";29;7;1
"2016-04-01";"RO";13;7;1
"2016-04-01";"RO";5;7;1
"2017-04-01";"RO";24;7;6
"2017-04-01";"RO";41;7;11
"2017-04-01";"RO";21;7;2
"2017-04-01";"RO";13;7;9
"2017-04-01";"RO";40;7;21
"2017-04-01";"RO";28;7;1
"2017-04-01";"RO";3;7;12
"2018-04-01";"RO";41;7;12
"2018-04-01";"RO";26;7;40
"2018-04-01";"RO";37;7;1
"2018-04-01";"RO";39;7;4
"2019-04-01";"RO";30;7;2
"2019-04-01";"RO";24;7;18
"2019-04-01";"RO";40;7;25
"2019-04-01";"RO";6;7;1
"2019-04-01";"RO";33;7;7
"2019-04-01";"RO";37;7;1
"2019-04-01";"RO";39;7;1
"2019-04-01";"RO";3;7;48
"2008-05-01";"RO";13;7;7
"2008-05-01";"RO";26;7;9
"2008-05-01";"RO";11;7;1
"2008-05-01";"RO";52;7;1
"2009-05-01";"RO";29;7;1
"2009-05-01";"RO";13;7;5
"2009-05-01";"RO";26;7;5
"2010-05-01";"RO";14;7;7
"2010-05-01";"RO";11;7;1
"2010-05-01";"RO";52;7;1
"2010-05-01";"RO";44;7;3
"2010-05-01";"RO";3;7;6
"2011-05-01";"RO";21;7;2
"2012-05-01";"RO";8;7;19
"2012-05-01";"RO";17;7;1
"2012-05-01";"RO";21;7;1
"2014-05-01";"RO";41;7;3
"2015-05-01";"RO";21;7;1
"2015-05-01";"RO";40;7;4
"2015-05-01";"RO";20;7;2
"2015-05-01";"RO";3;7;3
"2017-05-01";"RO";17;7;4
"2017-05-01";"RO";41;7;7
"2018-05-01";"RO";29;7;6
"2018-05-01";"RO";13;7;17
"2018-05-01";"RO";15;7;1
"2018-05-01";"RO";1;7;3
"2019-05-01";"RO";13;7;12
"2019-05-01";"RO";37;7;2
"2003-06-01";"RO";31;7;1
"2006-06-01";"RO";21;7;1
"2009-06-01";"RO";41;7;1
"2009-06-01";"RO";10;7;2
"2010-06-01";"RO";28;7;2
"2011-06-01";"RO";8;7;2
"2011-06-01";"RO";16;7;1
"2011-06-01";"RO";12;7;4
"2012-06-01";"RO";29;7;2
"2013-06-01";"RO";21;7;2
"2013-06-01";"RO";33;7;1
"2013-06-01";"RO";12;7;8
"2013-06-01";"RO";22;7;1
"2013-06-01";"RO";51;7;2
"2014-06-01";"RO";31;7;1
"2014-06-01";"RO";1;7;1
"2014-06-01";"RO";36;7;1
"2015-06-01";"RO";23;7;3
"2015-06-01";"RO";6;7;2
"2015-06-01";"RO";11;7;3
"2016-06-01";"RO";24;7;4
"2016-06-01";"RO";10;7;5
"2016-06-01";"RO";28;7;3
"2016-06-01";"RO";1;7;15
"2017-06-01";"RO";29;7;5
"2017-06-01";"RO";28;7;3
"2017-06-01";"RO";5;7;4
"2018-06-01";"RO";8;7;3
"2018-06-01";"RO";14;7;2
"2018-06-01";"RO";1;7;1
"2018-06-01";"RO";37;7;2
"2018-06-01";"RO";3;7;26
"2019-06-01";"RO";8;7;2
"2019-06-01";"RO";30;7;8
"2019-06-01";"RO";24;7;10
"2019-06-01";"RO";45;7;1
"2019-06-01";"RO";46;7;1
"2019-06-01";"RO";50;7;22
"2008-07-01";"RO";20;7;1
"2009-07-01";"RO";8;7;3
"2009-07-01";"RO";38;7;1
"2009-07-01";"RO";22;7;1
"2010-07-01";"RO";41;7;4
"2010-07-01";"RO";14;7;4
"2011-07-01";"RO";12;7;1
"2012-07-01";"RO";8;7;2
"2012-07-01";"RO";3;7;8
"2013-07-01";"RO";40;7;15
"2013-07-01";"RO";42;7;19
"2014-07-01";"RO";8;7;1
"2014-07-01";"RO";26;7;5
"2014-07-01";"RO";31;7;2
"2015-07-01";"RO";13;7;17
"2018-07-01";"RO";29;7;5
"2018-07-01";"RO";13;7;49
"2018-07-01";"RO";26;7;41
"2018-07-01";"RO";1;7;1
"2019-07-01";"RO";41;7;11
"2019-07-01";"RO";16;7;10
"2019-07-01";"RO";35;7;1
"2019-07-01";"RO";4;7;1
"2019-07-01";"RO";44;7;1
"2003-08-01";"RO";13;7;1
"2003-08-01";"RO";1;7;1
"2005-08-01";"RO";36;7;1
"2009-08-01";"RO";14;7;2
"2009-08-01";"RO";38;7;1
"2009-08-01";"RO";48;7;1
"2009-08-01";"RO";42;7;1
"2010-08-01";"RO";1;7;2
"2012-08-01";"RO";36;7;4
"2013-08-01";"RO";33;7;3
"2014-08-01";"RO";8;7;1
"2014-08-01";"RO";29;7;1
"2014-08-01";"RO";26;7;1
"2015-08-01";"RO";40;7;9
"2016-08-01";"RO";23;7;1
"2016-08-01";"RO";13;7;24
"2016-08-01";"RO";6;7;1
"2016-08-01";"RO";42;7;9
"2016-08-01";"RO";3;7;5
"2017-08-01";"RO";8;7;4
"2017-08-01";"RO";11;7;1
"2017-08-01";"RO";12;7;10
"2018-08-01";"RO";17;7;11
"2018-08-01";"RO";29;7;3
"2018-08-01";"RO";11;7;1
"2018-08-01";"RO";51;7;1
"2019-08-01";"RO";1;7;2
"2019-08-01";"RO";32;7;1
"2005-09-01";"RO";21;7;1
"2008-09-01";"RO";12;7;1
"2008-09-01";"RO";50;7;1
"2008-09-01";"RO";4;7;2
"2009-09-01";"RO";11;7;1
"2009-09-01";"RO";36;7;1
"2011-09-01";"RO";36;7;1
"2013-09-01";"RO";3;7;5
"2014-09-01";"RO";8;7;1
"2014-09-01";"RO";3;7;2
"2015-09-01";"RO";8;7;2
"2015-09-01";"RO";12;7;1
"2017-09-01";"RO";1;7;19
"2018-09-01";"RO";29;7;18
"2018-09-01";"RO";26;7;15
"2018-09-01";"RO";12;7;40
"2018-09-01";"RO";3;7;44
"2019-09-01";"RO";22;7;1
"2009-10-01";"RO";40;7;6
"2009-10-01";"RO";22;7;1
"2010-10-01";"RO";3;7;1
"2011-10-01";"RO";17;7;25
"2011-10-01";"RO";13;7;88
"2012-10-01";"RO";42;7;1
"2013-10-01";"RO";41;7;18
"2013-10-01";"RO";3;7;25
"2014-10-01";"RO";26;7;14
"2015-10-01";"RO";3;7;20
"2016-10-01";"RO";29;7;4
"2016-10-01";"RO";13;7;17
"2016-10-01";"RO";40;7;15
"2017-10-01";"RO";11;7;1
"2017-10-01";"RO";3;7;14
"2019-10-01";"RO";29;7;39
"2009-11-01";"RO";40;7;8
"2010-11-01";"RO";26;7;21
"2010-11-01";"RO";42;7;1
"2010-11-01";"RO";3;7;7
"2011-11-01";"RO";35;7;1
"2012-11-01";"RO";3;7;10
"2014-11-01";"RO";12;7;3
"2015-11-01";"RO";42;7;4
"2016-11-01";"RO";10;7;1
"2016-11-01";"RO";26;7;40
"2016-11-01";"RO";1;7;16
"2017-11-01";"RO";26;7;29
"2018-11-01";"RO";24;7;8
"2018-11-01";"RO";21;7;6
"2019-11-01";"RO";17;7;1
"2019-11-01";"RO";21;7;1
"2019-11-01";"RO";20;7;1
"2019-11-01";"RO";16;7;1
"2019-11-01";"RO";48;7;1
"2007-12-01";"RO";29;7;3
"2009-12-01";"RO";42;7;1
"2009-12-01";"RO";52;7;1
"2011-12-01";"RO";8;7;2
"2011-12-01";"RO";13;7;15
"2012-12-01";"RO";26;7;8
"2013-12-01";"RO";40;7;4
"2014-12-01";"RO";24;7;1
"2014-12-01";"RO";41;7;26
"2014-12-01";"RO";26;7;15
"2014-12-01";"RO";1;7;1
"2015-12-01";"RO";40;7;8
"2015-12-01";"RO";12;7;8
"2015-12-01";"RO";37;7;1
"2016-12-01";"RO";40;7;23
"2017-12-01";"RO";23;7;3
"2017-12-01";"RO";29;7;4
"2017-12-01";"RO";26;7;49
"2018-12-01";"RO";24;7;5
"2018-12-01";"RO";41;7;5
"2018-12-01";"RO";23;7;1
"2018-12-01";"RO";40;7;20
"2019-12-01";"RO";29;7;28
"2019-12-01";"RO";16;7;4
"2019-12-01";"RO";51;7;1
"2006-01-01";"RO";1;7;2
"2008-01-01";"RO";16;7;2
"2008-01-01";"RO";12;7;1
"2010-01-01";"RO";13;7;13
"2010-01-01";"RO";26;7;3
"2011-01-01";"RO";26;7;8
"2011-01-01";"RO";12;7;3
"2011-01-01";"RO";32;7;2
"2011-01-01";"RO";3;7;4
"2012-01-01";"RO";29;7;1
"2013-01-01";"RO";19;7;1
"2013-01-01";"RO";21;7;3
"2013-01-01";"RO";13;7;24
"2014-01-01";"RO";40;7;16
"2015-01-01";"RO";13;7;2
"2015-01-01";"RO";26;7;2
"2016-01-01";"RO";23;7;4
"2016-01-01";"RO";29;7;2
"2016-01-01";"RO";3;7;5
"2017-01-01";"RO";24;7;2
"2017-01-01";"RO";40;7;4
"2017-01-01";"RO";11;7;1
"2017-01-01";"RO";7;7;1
"2018-01-01";"RO";41;7;10
"2018-01-01";"RO";23;7;5
"2018-01-01";"RO";26;7;47
"2018-01-01";"RO";12;7;15
"2019-01-01";"RO";24;7;12
"2019-01-01";"RO";41;7;10
"2008-02-01";"RO";36;7;1
"2011-02-01";"RO";35;7;3
"2012-02-01";"RO";4;7;1
"2012-02-01";"RO";3;7;4
"2013-02-01";"RO";16;7;2
"2013-02-01";"RO";11;7;7
"2014-02-01";"RO";24;7;3
"2015-02-01";"RO";19;7;2
"2015-02-01";"RO";23;7;2
"2015-02-01";"RO";13;7;9
"2015-02-01";"RO";1;7;1
"2015-02-01";"RO";3;7;5
"2016-02-01";"RO";36;7;2
"2017-02-01";"RO";41;7;7
"2017-02-01";"RO";10;7;4
"2017-02-01";"RO";4;7;1
"2017-02-01";"RO";3;7;6
"2018-02-01";"RO";34;7;1
"2018-02-01";"RO";13;7;44
"2018-02-01";"RO";11;7;1
"2018-02-01";"RO";42;7;1
"2019-02-01";"RO";41;7;4
"2005-03-01";"RO";2;7;1
"2009-03-01";"RO";21;7;1
"2009-03-01";"RO";12;7;2
"2010-03-01";"RO";39;7;1
"2010-03-01";"RO";3;7;5
"2011-03-01";"RO";11;7;2
"2012-03-01";"RO";36;7;10
"2012-03-01";"RO";39;7;1
"2012-03-01";"RO";3;7;9
"2013-03-01";"RO";41;7;10
"2014-03-01";"RO";3;7;5
"2016-03-01";"RO";17;7;4
"2016-03-01";"RO";29;7;3
"2016-03-01";"RO";13;7;6
"2016-03-01";"RO";12;7;8
"2016-03-01";"RO";22;7;2
"2016-03-01";"RO";3;7;4
"2017-03-01";"RO";23;7;2
"2017-03-01";"RO";15;7;3
"2017-03-01";"RO";9;7;2
"2018-03-01";"RO";35;7;2
"2018-03-01";"RO";51;7;4
"2019-03-01";"RO";8;7;2
"2019-03-01";"RO";41;7;14
"2019-03-01";"RO";13;7;17
"2019-03-01";"RO";18;7;1
"2019-03-01";"RO";43;7;3
"2019-03-01";"RO";4;7;1
"2008-04-01";"RO";8;7;3
"2008-04-01";"RO";23;7;1
"2008-04-01";"RO";3;7;4
"2009-04-01";"RO";13;7;1
"2009-04-01";"RO";16;7;2
"2010-04-01";"RO";9;7;2
"2010-04-01";"RO";12;7;2
"2012-04-01";"RO";19;7;2
"2012-04-01";"RO";41;7;3
"2012-04-01";"RO";13;7;13
"2012-04-01";"RO";40;7;4
"2012-04-01";"RO";26;7;14
"2012-04-01";"RO";11;7;6
"2012-04-01";"RO";12;7;9
"2014-04-01";"RO";8;7;1
"2014-04-01";"RO";17;7;1
"2014-04-01";"RO";40;7;13
"2014-04-01";"RO";51;7;4
"2015-04-01";"RO";41;7;6
"2015-04-01";"RO";13;7;16
"2015-04-01";"RO";9;7;2
"2015-04-01";"RO";4;7;1
"2016-04-01";"RO";8;7;10
"2016-04-01";"RO";12;7;1
"2017-04-01";"RO";31;7;2
"2017-04-01";"RO";12;7;7
"2018-04-01";"RO";1;7;1
"2019-04-01";"RO";21;7;1
"2019-04-01";"RO";11;7;5
"2009-05-01";"RO";7;7;1
"2010-05-01";"RO";33;7;10
"2010-05-01";"RO";42;7;1
"2011-05-01";"RO";8;7;9
"2011-05-01";"RO";26;7;11
"2012-05-01";"RO";40;7;10
"2013-05-01";"RO";12;7;9
"2014-05-01";"RO";21;7;9
"2014-05-01";"RO";13;7;3
"2015-05-01";"RO";10;7;1
"2015-05-01";"RO";26;7;10
"2016-05-01";"RO";1;7;22
"2017-05-01";"RO";26;7;21
"2017-05-01";"RO";35;7;2
"2017-05-01";"RO";12;7;8
"2017-05-01";"RO";42;7;1
"2018-05-01";"RO";8;7;2
"2018-05-01";"RO";23;7;3
"2019-05-01";"RO";24;7;13
"2019-05-01";"RO";9;7;9
"2019-05-01";"RO";31;7;1
"2019-05-01";"RO";7;7;1
"2019-05-01";"RO";3;7;18
"2008-06-01";"RO";23;7;1
"2008-06-01";"RO";29;7;1
"2009-06-01";"RO";21;7;1
"2010-06-01";"RO";51;7;3
"2012-06-01";"RO";4;7;2
"2013-06-01";"RO";41;7;12
"2013-06-01";"RO";13;7;5
"2013-06-01";"RO";3;7;10
"2014-06-01";"RO";12;7;1
"2015-06-01";"RO";41;7;2
"2016-06-01";"RO";20;7;1
"2017-06-01";"RO";1;7;16
"2018-06-01";"RO";23;7;7
"2019-06-01";"RO";13;7;16
"2019-06-01";"RO";26;7;20
"2019-06-01";"RO";35;7;5
"2019-06-01";"RO";32;7;1
"2006-07-01";"RO";10;7;1
"2008-07-01";"RO";12;7;5
"2008-07-01";"RO";51;7;1
"2009-07-01";"RO";29;7;1
"2009-07-01";"RO";40;7;4
"2009-07-01";"RO";16;7;7
"2009-07-01";"RO";9;7;2
"2010-07-01";"RO";1;7;1
"2011-07-01";"RO";17;7;6
"2011-07-01";"RO";14;7;1
"2011-07-01";"RO";43;7;1
"2011-07-01";"RO";31;7;1
"2013-07-01";"RO";17;7;1
"2013-07-01";"RO";41;7;8
"2013-07-01";"RO";23;7;2
"2013-07-01";"RO";11;7;7
"2013-07-01";"RO";12;7;13
"2013-07-01";"RO";3;7;5
"2015-07-01";"RO";3;7;9
"2010-05-01";"RO";19;8;1
"2019-06-01";"RO";26;9;1
"2009-08-01";"RO";31;9;1
"2009-12-01";"RO";12;9;1
"2010-04-01";"RO";13;9;1
"2008-07-01";"RO";11;9;1
"2010-07-01";"RO";11;9;1
"2009-11-01";"RO";26;9;1
"2009-04-01";"RO";14;9;1
"2021-05-01";"RO";13;9;1
